winery,wine,year,rating,num_reviews,region,price,type,body,acidity
finca torremilanos,torremilanos coleccion ribera del duero,2016,4,32,ribera del duero,40.45,ribera del duero red,3,2
artadi,el carretil,2017,4,32,vino de espana,176.89,tempranillo,2,1
huerta de albala,taberner no. 1,2013,4,32,cadiz,79.9,red,2,2
gomez cruzado,vina motulleri,2011,4,30,rioja,79.0,rioja red,2,2
castell d'encus,saktih,2013,4,30,costers del segre,195.27,red,2,2
abadia retuerta,cuvee palomar,2017,4,30,sardon de duero,58.9,red,2,2
alvaro palacios,l'ermita velles vinyes priorat,2014,4,30,priorato,1660.0,priorat red,2,2
dominio de atauta,valdegatiles ribera del duero,2013,4,29,ribera del duero,111.9,ribera del duero red,3,2
bodegas 6o elemento - vino sexto elemento,respeto,2017,4,29,utiel-requena,29.95,red,2,2
enate,uno tinto,2010,4,28,somontano,129.9,red,2,2
benjamin de rothschild - vega sicilia,macan,2017,4,28,rioja,69.95,rioja red,2,2
mas doix,1903 centenary grenache,2016,4,28,priorato,299.0,priorat red,2,2
descendientes de j. palacios,la faraona bierzo (corullon),2010,4,28,bierzo,3119.08,red,2,2
bodegas aragonesas,galiano seleccion especial,2013,4,28,campo de borja,99.95,red,2,2
telmo rodriguez,molino real,2016,4,28,malaga,41.69,unknown,4,3
anima negra,son negre,2004,4,27,mallorca,374.35,red,2,2
tomas postigo,5o ano ribera del duero tinto,2017,4,27,ribera del duero,46.45,ribera del duero red,3,2
alvaro palacios,l'ermita velles vinyes priorat,2011,4,27,priorato,2750.0,priorat red,2,2
acustic celler,etern vinyes molt velles,2016,4,26,priorato,42.5,priorat red,2,2
vina pedrosa,40 aniversario gran reserva,2012,4,25,ribera del duero,95.0,ribera del duero red,3,2
osborne,solera bc-200,2011,4,25,jerez-xeres-sherry,197.3,sherry,2,2
recaredo,corpinnat enoteca reserva particular de recaredo,2004,4,25,cataluna,130.0,sparkling,0,2
toro albala,don px pedro ximenez,1968,4,25,montilla-moriles,181.5,pedro ximenez,3,0
pago de carraovejas,tinto,2016,3,7529,ribera del duero,29.8,ribera del duero red,3,2
alion,ribera del duero,2013,3,7435,ribera del duero,73.0,ribera del duero red,3,2
alion,ribera del duero,2014,3,7237,ribera del duero,56.27,ribera del duero red,3,2
pintia,toro,2014,3,5863,toro,69.0,toro red,3,2
pago de carraovejas,tinto,2018,3,5372,ribera del duero,45.0,ribera del duero red,3,2
alion,ribera del duero,2015,3,5365,ribera del duero,75.0,ribera del duero red,3,2
pintia,toro,2015,3,4979,toro,69.8,toro red,3,2
pago de carraovejas,tinto,2017,3,4935,ribera del duero,121.936825872994,ribera del duero red,3,2
aalto,ps (pagos seleccionados) ribera del duero,2016,3,4411,ribera del duero,78.65,ribera del duero red,3,2
marques de murrieta,castillo ygay gran reserva especial tinto,2005,3,3521,rioja,400.0,rioja red,2,2
la rioja alta,gran reserva 890,2005,3,3443,rioja,125.0,rioja red,2,2
marques de murrieta,castillo ygay gran reserva especial tinto,2009,3,3148,rioja,229.0,rioja red,2,2
pintia,toro,2016,3,3118,toro,40.41,toro red,3,2
dominio de pingus,flor de pingus,2016,3,2887,ribera del duero,101.94,ribera del duero red,3,2
aalto,ps (pagos seleccionados) ribera del duero,2015,3,2858,ribera del duero,172.5,ribera del duero red,3,2
bodegas el nido,clio,2015,3,2712,jumilla,33.2,red,2,2
dominio de pingus,flor de pingus,2014,3,2710,ribera del duero,125.0,ribera del duero red,3,2
dominio de pingus,flor de pingus,2010,3,2551,ribera del duero,125.0,ribera del duero red,3,2
dominio de pingus,flor de pingus,2015,3,2530,ribera del duero,125.0,ribera del duero red,3,2
bodegas el nido,clio,2016,3,2228,jumilla,31.75,red,2,2
bodegas el nido,clio,2017,3,2220,jumilla,39.5,red,2,2
aalto,ps (pagos seleccionados) ribera del duero,2011,3,2207,ribera del duero,64.0,ribera del duero red,3,2
pago de carraovejas,tinto,2019,3,2144,ribera del duero,33.8,ribera del duero red,3,2
benjamin de rothschild - vega sicilia,macan,2014,3,1910,rioja,58.95,rioja red,2,2
aalto,tinto,2018,3,1864,ribera del duero,33.25,ribera del duero red,3,2
bodegas el nido,clio,2018,3,1520,jumilla,61.8491765262698,red,2,2
alto moncayo,garnacha,2017,3,1503,campo de borja,44.27,grenache,3,2
pago de los capellanes,parcela el nogal tinto,2015,3,1393,ribera del duero,45.9,ribera del duero red,3,2
vega sicilia,valbuena 5o,2003,3,1346,ribera del duero,239.2,ribera del duero red,3,2
benjamin de rothschild - vega sicilia,macan,2015,3,1345,rioja,68.9,rioja red,2,2
alion,ribera del duero,2003,3,1236,ribera del duero,164.0,ribera del duero red,3,2
belondrade,belondrade y lurton,2018,3,1192,rueda,32.85,verdejo,1,2
pago de los capellanes,parcela el nogal tinto,2014,3,1163,ribera del duero,40.95,ribera del duero red,3,2
pago de carraovejas,reserva,2014,3,1148,ribera del duero,69.5803235920536,ribera del duero red,3,2
dominio de pingus,flor de pingus,2017,3,1094,ribera del duero,110.0,ribera del duero red,3,2
remirez de ganuza,rioja reserva,2012,3,1089,rioja,49.75,rioja red,2,2
muga,prado enea gran reserva,2014,3,1014,rioja,51.0,rioja red,2,2
remirez de ganuza,rioja reserva,2011,3,1012,rioja,59.9,rioja red,2,2
la rioja alta,gran reserva 890,2004,3,990,rioja,290.7,rioja red,2,2
belondrade,belondrade y lurton,2019,3,961,rueda,37.7,verdejo,1,2
clos mogador,priorat,2015,3,955,priorato,146.95,priorat red,2,2
bodegas tradicion,pedro ximenez tradicion 20 years old vos,2011,3,854,jerez pedro ximenes (px),68.9,pedro ximenez,3,0
muga,torre muga,2016,3,838,rioja,70.5,rioja red,2,2
benjamin de rothschild - vega sicilia,macan,2016,3,813,rioja,64.0,rioja red,2,2
bodega numanthia,termanthia,2010,3,729,toro,168.0,toro red,3,2
emilio moro,malleolus de valderramiro,2011,3,719,ribera del duero,173.95,ribera del duero red,3,2
clos mogador,priorat,2017,3,666,priorato,65.0,priorat red,2,2
marques de murrieta,dalmau rioja,2014,3,642,rioja,67.6,rioja red,2,2
hacienda monasterio,reserva,2015,3,629,ribera del duero,53.95,ribera del duero red,3,2
pago de los capellanes,parcela el nogal tinto,2016,3,595,ribera del duero,42.95,ribera del duero red,3,2
la rioja alta,gran reserva 890,1995,3,574,rioja,127.23,rioja red,2,2
bodegas el nido,clio,2019,3,550,jumilla,47.3,red,2,2
muga,aro,2015,3,529,rioja,169.4,rioja red,2,2
remirez de ganuza,gran reserva,2007,3,529,rioja,121.838963251908,rioja red,2,2
senorio de san vicente,san vicente rioja,2017,3,505,rioja,34.8,rioja red,2,2
carmelo rodero,ribera del duero tsm,2017,3,503,ribera del duero,55.35,ribera del duero red,3,2
vina sastre,pago de santa cruz,2016,3,501,ribera del duero,75.95,ribera del duero red,3,2
bodegas valduero,ribera del duero reserva premium 6 anos,2011,3,500,ribera del duero,48.7,ribera del duero red,3,2
remirez de ganuza,trasnocho,2012,3,499,rioja,118.89,rioja red,2,2
costers del siurana,clos de l'obac,2005,3,493,priorato,92.8716274104906,priorat red,2,2
vega sicilia,valbuena 5o,1996,3,488,ribera del duero,290.4,ribera del duero red,3,2
arzuaga,reserva ribera del duero,2017,3,477,ribera del duero,31.8,ribera del duero red,3,2
la rioja alta,gran reserva 890,2010,3,469,rioja,149.5,rioja red,2,2
francisco barona,ribera del duero,2018,3,462,ribera del duero,35.85,ribera del duero red,3,2
vina sastre,pago de santa cruz,2015,3,420,ribera del duero,82.95,ribera del duero red,3,2
bodegas valduero,ribera del duero reserva premium 6 anos,2012,3,406,ribera del duero,59.0,ribera del duero red,3,2
juan gil,bruto,2018,3,384,jumilla,37.7,monastrell,3,2
lan,culmen reserva rioja,2015,3,365,rioja,42.75,rioja red,2,2
bodegas roda,cirsion rioja,2016,3,353,rioja,175.57,rioja red,2,2
clos mogador,priorat,2018,3,336,priorato,61.64,priorat red,2,2
juan gil,bruto,2017,3,322,jumilla,30.7,monastrell,3,2
bodegas mauro,vs,2017,3,318,castilla y leon,56.5,tempranillo,2,1
bodega numanthia,termanthia,2013,3,316,toro,207.11,toro red,3,2
remirez de ganuza,trasnocho,2011,3,301,rioja,110.5,rioja red,2,2
hacienda monasterio,reserva,2016,3,297,ribera del duero,55.95,ribera del duero red,3,2
r. lopez de heredia,vina tondonia gran reserva,1995,3,292,rioja,170.0,rioja red,2,2
abadia retuerta,petit verdot,2015,3,286,sardon de duero,107.9,red,2,2
tomas postigo,5o ano ribera del duero tinto,2011,3,264,ribera del duero,69.9,ribera del duero red,3,2
dominio del bendito,el titan del bendito,2017,3,261,toro,49.5,toro red,3,2
abadia retuerta,petit verdot,2014,3,249,sardon de duero,176.98,red,2,2
sierra cantabria,amancio,2012,3,246,rioja,90.0,rioja red,2,2
martinet,clos martinet,2014,3,230,priorato,65.0,priorat red,2,2
remirez de ganuza,trasnocho,2006,3,229,rioja,95.0,rioja red,2,2
adama wines,tinto,2009,3,229,ribera del duero,39.0,ribera del duero red,3,2
alion,ribera del duero,1995,3,226,ribera del duero,193.0,ribera del duero red,3,2
muga,aro,2016,3,222,rioja,174.91,rioja red,2,2
vega sicilia,valbuena 5o,1987,3,221,ribera del duero,312.0,ribera del duero red,3,2
milsetentayseis,tinto,2018,3,218,ribera del duero,52.9,ribera del duero red,3,2
vina sastre,pago de santa cruz,2017,3,217,ribera del duero,40.9,ribera del duero red,3,2
espectacle del montsant,tinto,2013,3,214,montsant,157.95,montsant red,2,2
tinto pesquera,millenium gran reserva,2015,3,213,ribera del duero,77.5,ribera del duero red,3,2
vina sastre,regina vides ribera del duero,2011,3,213,ribera del duero,116.0,ribera del duero red,3,2
alvaro palacios,finca dofi,2006,3,207,priorato,75.0,priorat red,2,2
arzuaga,gran reserva ribera del duero,2015,3,205,ribera del duero,80.98,ribera del duero red,3,2
contino,vina del olivo,2017,3,203,rioja,64.5,rioja red,2,2
dominio de pingus,flor de pingus,2019,3,201,ribera del duero,118.5,ribera del duero red,3,2
ferrer bobet,seleccio especial vinyes velles,2015,3,197,priorato,64.0,priorat red,2,2
clos mogador,priorat,2003,3,196,priorato,95.0,priorat red,2,2
allende,calvario rioja,2009,3,194,rioja,125.97,rioja red,2,2
bodegas valduero,ribera del duero una cepa i,2017,3,194,ribera del duero,26.5,ribera del duero red,3,2
matarromera,ribera del duero prestigio,2015,3,190,ribera del duero,54.01,ribera del duero red,3,2
vina sastre,regina vides ribera del duero,2014,3,189,ribera del duero,104.9,ribera del duero red,3,2
familia torres,grans muralles,2015,3,189,conca de barbera,170.5,red,2,2
vina sastre,pesus ribera del duero,2014,3,189,ribera del duero,315.0,ribera del duero red,3,2
pazo barrantes,gran vino albarino,2019,3,188,rias baixas,34.9,albarino,1,2
arzuaga,reserva especial ribera del duero,2015,3,187,ribera del duero,51.5,ribera del duero red,3,2
tio pepe,cuatro palmas amontillado,2011,3,186,jerez amontillado,112.26,sherry,2,2
abadia retuerta,pago garduna,2016,3,186,castilla y leon,71.85,syrah,2,2
belondrade,belondrade y lurton,2020,3,184,rueda,38.9,verdejo,1,2
pintia,toro,2017,3,178,toro,54.09,toro red,3,2
bodega contador (benjamin romeo),la cueva del contador rioja,2017,3,174,rioja,67.9,rioja red,2,2
sierra cantabria,finca el bosque,2016,3,173,rioja,80.95,rioja red,2,2
alvear,solera 1830 pedro ximenez,2011,3,171,montilla-moriles,114.5,pedro ximenez,3,0
bodega contador (benjamin romeo),que bonito cacareaba blanco,2018,3,170,rioja,50.34,rioja white,1,2
tomas postigo,5o ano ribera del duero tinto,2014,3,165,ribera del duero,57.96,ribera del duero red,3,2
marques de riscal,baron de chirel rioja reserva,2016,3,163,rioja,73.62,rioja red,2,2
ossian,capitel,2016,3,162,castilla y leon,144.78,verdejo,1,2
recaredo,turo d'en mota,2005,3,161,cava,90.0,cava,0,2
sierra cantabria,amancio,2015,3,156,rioja,89.95,rioja red,2,2
vina sastre,regina vides ribera del duero,2015,3,154,ribera del duero,92.8,ribera del duero red,3,2
marques de grinon,emeritvs (emeritus),2013,3,147,dominio de valdepusa,48.9,red,2,2
vina sastre,regina vides ribera del duero,2016,3,144,ribera del duero,70.55,ribera del duero red,3,2
recaredo,turo d'en mota,2006,3,142,cava,110.0,cava,0,2
martinet,cami pesseroles,2009,3,141,priorato,139.3,priorat red,2,2
dominio del aguila,reserva,2018,3,141,ribera del duero,59.8,ribera del duero red,3,2
sierra cantabria,amancio,2014,3,140,rioja,75.0,rioja red,2,2
cruz de alba,finca los hoyales ribera del duero,2015,3,140,ribera del duero,57.0,ribera del duero red,3,2
artadi,vina el pison,2013,3,137,vino de espana,253.47,tempranillo,2,1
emilio rojo,blanco,2017,3,134,ribeiro,49.95,unknown,4,3
vina sastre,pesus ribera del duero,2015,3,134,ribera del duero,298.0,ribera del duero red,3,2
abadia retuerta,pago garduna,2009,3,132,castilla y leon,73.6,syrah,2,2
bodegas mas alta,la basseta,2013,3,132,priorato,58.0,priorat red,2,2
territorio luthier,territorio luthier reserva,2016,3,128,ribera del duero,54.0,ribera del duero red,3,2
alion,ribera del duero,2018,3,128,ribera del duero,78.38,ribera del duero red,3,2
vega sicilia,valbuena 5o,1988,3,126,ribera del duero,228.63,ribera del duero red,3,2
anima negra,son negre,2011,3,121,mallorca,228.9,red,2,2
costers del siurana,clos de l'obac,2010,3,121,priorato,81.3,priorat red,2,2
dominio de es,vinas viejas de soria ribera del duero,2018,3,117,ribera del duero,165.0,ribera del duero red,3,2
vina sastre,pago de santa cruz gran reserva ribera del duero,2014,3,115,ribera del duero,54.9,ribera del duero red,3,2
rafael palacios,as sortes val do bibei godello,2020,3,115,valdeorras,55.0,unknown,4,3
martinet,cami pesseroles,2010,3,113,priorato,131.85,priorat red,2,2
pago de los capellanes,parcela el picon tinto,2015,3,113,ribera del duero,148.39,ribera del duero red,3,2
adama wines,tinto,2011,3,110,ribera del duero,39.0,ribera del duero red,3,2
jesus madrazo,seleccion rioja,2015,3,107,rioja,67.1,rioja red,2,2
tinto pesquera,millenium reserva,1996,3,106,ribera del duero,199.45,ribera del duero red,3,2
bodegas naluar & acediano,acediano,2015,3,104,ribera del duero,52.0,ribera del duero red,3,2
marques de caceres,gaudium,2016,3,104,rioja,34.9,rioja red,2,2
dominio de es,vinas viejas de soria ribera del duero,2017,3,103,ribera del duero,75.81,ribera del duero red,3,2
sierra cantabria,finca el bosque,2017,3,103,rioja,84.36,rioja red,2,2
trus,pico de luyas,2016,3,103,ribera del duero,47.95,ribera del duero red,3,2
artadi,grandes anadas rioja,2001,3,103,rioja,391.65,rioja red,2,2
juan gil,bruto,2019,3,104,jumilla,32.5,monastrell,3,2
muga,aro,2004,3,102,rioja,198.0,rioja red,2,2
mestres,mas via gran reserva brut,2004,3,102,cava,40.33,cava,0,2
alvaro palacios,les aubaguetes priorat,2015,3,99,priorato,302.5,priorat red,2,2
quinta de la quietud,la mula de la quietud,2016,3,99,toro,62.0,toro red,3,2
chivite,navarra coleccion 125 blanco,2018,3,97,navarra,49.1,chardonnay,2,2
marques de murrieta,dalmau rioja,2015,3,97,rioja,75.0,rioja red,2,2
enate,chardonnay uno,2011,3,96,somontano,200.13,chardonnay,2,2
toro albala,don px vieja cosecha,1973,3,95,montilla-moriles,113.0,pedro ximenez,3,0
bodega ribas,ribas de cabrera,2018,3,94,mallorca,68.4059721390231,red,2,2
vinas del cenit,cenit,2012,3,92,tierra del vino de zamora,37.5,tempranillo,2,1
artadi,el carretil,2012,3,88,vino de espana,165.0,tempranillo,2,1
alvaro palacios,quinon de valmira,2016,3,88,rioja,415.0,rioja red,2,2
bodegas naluar & acediano,acediano,2014,3,87,ribera del duero,74.0,ribera del duero red,3,2
mas del serral,mas del serral,2007,3,82,penedes,192.16,sparkling,0,2
cervoles,estrats,2009,3,81,costers del segre,59.82,red,2,2
anima negra,son negre,2016,3,81,mallorca,164.9,red,2,2
diez merito,fino imperial amontillado 30 anos,2011,3,81,jerez amontillado,94.9,sherry,2,2
valdespino,coliseo amontillado vors,2011,3,81,jerez amontillado,199.0,sherry,2,2
sierra cantabria,finca el bosque,2018,3,81,rioja,85.95,rioja red,2,2
familia torres,grans muralles,2000,3,81,conca de barbera,125.05,red,2,2
emilio moro,malleolus de valderramiro,2018,3,82,ribera del duero,85.55,ribera del duero red,3,2
bodega contador (benjamin romeo),contador rioja,2016,3,80,rioja,317.75,rioja red,2,2
adama wines,tinto,2010,3,79,ribera del duero,35.0,ribera del duero red,3,2
r. lopez de heredia,vina tondonia gran reserva blanco,1981,3,78,rioja alta,274.95,rioja white,1,2
martinet,cami pesseroles,2014,3,78,priorato,82.55,priorat red,2,2
clos mogador,priorat,2019,3,76,priorato,63.9,priorat red,2,2
marques de burgos,8000,2017,3,75,ribera del duero,29.95,ribera del duero red,3,2
vina sastre,pesus ribera del duero,2009,3,75,ribera del duero,312.6,ribera del duero red,3,2
bodegas mas alta,la basseta,2017,3,75,priorato,58.95,priorat red,2,2
artadi,la poza de ballesteros,2010,3,74,vino de espana,99.35,tempranillo,2,1
penafiel,mironia black edition tempranillo,2015,3,73,ribera del duero,49.5,ribera del duero red,3,2
bodegas mas alta,la creu alta,2015,3,73,priorato,234.98,priorat red,2,2
costers del siurana,miserere,2010,3,74,priorato,78.5,priorat red,2,2
muga,prado enea gran reserva,2015,3,72,rioja,56.95,rioja red,2,2
tobia,alma tobia rioja,2015,3,72,rioja,40.0,rioja red,2,2
tresmano - tr3smano,tm,2016,3,71,ribera del duero,100.0,tempranillo,2,1
mas doix,doix,2017,3,71,priorato,79.9,priorat red,2,2
sei solo,tinto,2012,3,70,ribera del duero,63.5,ribera del duero red,3,2
miguel merino,la loma,2017,3,69,rioja alta,38.9,rioja red,2,2
finca villacreces,nebro ribera del duero,2011,3,69,ribera del duero,154.5,ribera del duero red,3,2
clos erasmus,priorat,2012,3,69,priorato,374.66,priorat red,2,2
artadi,el carretil,2015,3,66,vino de espana,143.51,tempranillo,2,1
virgen de la asuncion,el canto del angel,2014,3,66,ribera del duero,59.95,ribera del duero red,3,2
artadi,grandes anadas rioja,1998,3,66,rioja,467.65,rioja red,2,2
remirez de ganuza,rioja blanco reserva,2012,3,66,rioja,65.5,rioja white,1,2
remirez de ganuza,gran reserva,2011,3,65,rioja,88.5,rioja red,2,2
romate,cayetano del pino viejisimo palo cortado,2011,3,61,jerez palo cortado,25.92,sherry,2,2
allende,calvario rioja,2002,3,61,rioja,95.0,rioja red,2,2
dominio del aguila,gran reserva penas aladas,2012,3,61,ribera del duero,559.02,ribera del duero red,3,2
martinet,cami pesseroles,2012,3,60,priorato,115.85,priorat red,2,2
vega sicilia,unico,1969,3,60,ribera del duero,976.83,ribera del duero red,3,2
sara perez y rene barbier,gratallops partida bellvisos,2005,3,59,priorato,266.81,priorat red,2,2
dehesa del carrizal,coleccion privada,2017,3,59,dehesa del carrizal,26.9,red,2,2
tarsus,finca el canto,2015,3,58,ribera del duero,89.66,tempranillo,2,1
hacienda solano,finca cascorrales,2016,3,57,ribera del duero,64.3,ribera del duero red,3,2
la rioja alta,rioja gran reserva 904,1987,3,57,rioja,190.0,rioja red,2,2
marques de grinon,aaa,2004,3,56,dominio de valdepusa,141.2,red,2,2
adama wines,tinto,2007,3,55,ribera del duero,32.0,ribera del duero red,3,2
beronia,rioja gran reserva,1994,3,54,rioja,61.0,rioja red,2,2
monte real,gran reserva,1964,3,54,rioja,140.0,rioja red,2,2
toro albala,marques de poley amontillado seleccion 1951,1951,3,53,montilla-moriles,169.95,pedro ximenez,3,0
bodegas valduero,ribera del duero reserva premium 6 anos,2014,3,53,ribera del duero,49.9,ribera del duero red,3,2
enate,reserva especial,2006,3,53,somontano,65.9,red,2,2
divina proporcion,platon tinto,2019,3,52,toro,25.9,toro red,3,2
vina al lado de la casa,altos de las gateras monastrell,2013,3,51,vino de espana,58.19,monastrell,3,2
dominio del aguila,canta la perdiz,2013,3,51,ribera del duero,295.0,ribera del duero red,3,2
marques de la concordia,marques de la concordia vsg premium (formerly hacienda de susar rioja),2016,3,50,rioja,35.5,rioja red,2,2
agusti torello mata,cava kripta gran reserva brut nature,2013,3,49,cava,53.7,cava,0,2
penafiel,alba de miros rueda verdejo,2019,3,49,rueda,9.9,verdejo,1,2
carmelo rodero,ribera del duero tsm,2006,3,48,ribera del duero,40.8333333333333,ribera del duero red,3,2
dominio de cair,pendon de la aguilera,2010,3,47,ribera del duero,299.286840932831,ribera del duero red,3,2
valquejigoso,v2 tinto,2009,3,49,madrid,43.6838985,red,2,2
alvaro palacios,l'ermita velles vinyes priorat,2003,3,46,priorato,1372.14,priorat red,2,2
martinet,cami pesseroles,2016,3,46,priorato,79.55,priorat red,2,2
cal pla,planots priorat,2013,3,46,priorato,57.0,priorat red,2,2
veigamoura,blanco,2013,3,45,rias baixas,14.96,unknown,4,3
vizcarra,celia,2011,3,44,ribera del duero,60.06,ribera del duero red,3,2
matarromera,ribera del duero prestigio pago de las solanas,2010,3,44,ribera del duero,237.0,ribera del duero red,3,2
clos erasmus,priorat,1998,3,43,priorato,993.28,priorat red,2,2
legaris,calmo,2014,3,43,ribera del duero,71.9,ribera del duero red,3,2
federico paternina,gran reserva,1928,3,43,rioja,270.0,rioja red,2,2
marques de murrieta,dalmau rioja,2000,3,42,rioja,48.5,rioja red,2,2
anima negra,son negre,2005,3,42,mallorca,200.0,red,2,2
vinicola real,confesor rioja,2004,3,42,rioja,107.5,rioja red,2,2
bodegas san roman,cartago paraje de pozo,2016,3,42,toro,77.5,toro red,3,2
losada,la bienquerida,2019,3,41,bierzo,32.9,mencia,1,2
clos d'agon,seleccion especial,2015,3,40,cataluna,93.51,red,2,2
sacristia ab,saca unica,2011,3,39,jerez-xeres-sherry,96.38,sherry,2,2
huerta de albala,taberner no. 1,2011,3,38,cadiz,75.0,red,2,2
uvaguilera aguilera,palomero,2010,3,38,ribera del duero,44.95,ribera del duero red,3,2
ysios,grano a grano,2017,3,37,rioja,75.0,rioja red,2,2
finca villacreces,nebro ribera del duero,2015,3,37,ribera del duero,143.38,ribera del duero red,3,2
vega sicilia,valbuena 5o,1976,3,37,ribera del duero,195.0,ribera del duero red,3,2
dehesa del carrizal,petit verdot,2018,3,36,dehesa del carrizal,20.15,red,2,2
descendientes de j. palacios,la faraona bierzo (corullon),2015,3,36,bierzo,1373.66,red,2,2
emilio hidalgo,santa ana pedro ximenez 1861,2011,3,36,jerez-xeres-sherry,320.0,pedro ximenez,3,0
altos del terral,cuvee julia ribera del duero,2011,3,35,ribera del duero,157.0,ribera del duero red,3,2
toro albala,don px seleccion,1949,3,34,montilla-moriles,295.0,pedro ximenez,3,0
morca,garnacha,2019,3,33,campo de borja,29.95,grenache,3,2
r. lopez de heredia,vina tondonia gran reserva,2001,3,33,rioja,187.91,rioja red,2,2
martinet,cami pesseroles,2013,3,32,priorato,113.2,priorat red,2,2
descendientes de j. palacios,las lamas bierzo (corullon),2018,3,32,bierzo,120.0,mencia,1,2
castillo perelada,finca garbet,2015,3,32,emporda,89.9,syrah,2,2
vinicola real,200 monges rioja reserva seleccion especial,2006,3,32,rioja,59.25,rioja red,2,2
el regajal,galia clos santuy,2016,3,32,castilla y leon,89.0,red,2,2
valderiz,tomas esteban,2011,3,32,ribera del duero,71.3,ribera del duero red,3,2
jose pariente,finca las comas verdejo,2018,3,32,rueda,34.5,verdejo,1,2
vega sicilia,valbuena 5o,1975,3,31,ribera del duero,195.0,ribera del duero red,3,2
abadia retuerta,petit verdot,2004,3,31,sardon de duero,160.81,red,2,2
amos baneres,diables,2018,3,31,penedes,38.75,unknown,4,3
scala dei,st antoni de scala dei priorat,2017,3,30,priorato,75.04,priorat red,2,2
gonzalez-byass,anada palo cortado 1987,1991,3,30,jerez palo cortado,230.0,sherry,2,2
artadi,valdegines,2019,3,30,vino de espana,40.0,tempranillo,2,1
clos erasmus,priorat,2018,3,30,priorato,225.0,priorat red,2,2
bodegas valdelana,seda de oro reserva,2016,3,29,rioja,69.0,rioja red,2,2
abel mendoza monge,grano a grano graciano - garnacha,2016,3,29,rioja,55.14,grenache,3,2
tinto pesquera,reserva,1986,3,29,ribera del duero,90.0,ribera del duero red,3,2
bodegas amaren,carraquintana de amaren,2017,3,29,rioja alavesa,56.5,rioja red,2,2
anayon,garnacha parcela 81 vinas viejas,2017,3,28,carinena,54.9,red,2,2
castell d'encus,saktih,2016,3,28,costers del segre,132.95,red,2,2
gramona,cava enoteca finca de l'origen brut nature,2002,3,28,cava,142.0,cava,0,2
sierra salinas,salinas 1237,2014,3,28,alicante,53.25,red,2,2
dehesa del carrizal,cabernet sauvignon,2019,3,27,dehesa del carrizal,16.9,cabernet sauvignon,2,2
vinos sanz,finca la colina sauvignon blanc,2021,3,27,rueda,13.45,sauvignon blanc,1,2
cerro san cristobal,dominio del verso red blend,2018,3,27,condado de huelva,29.5,red,4,3
altos de rioja,altos r pigeage nacido en barrica blanco,2019,2,27,rioja,29.9168517,rioja white,4,3
bodegas celler francisco castillo - clos dominic,vinyes altes porrera,2007,3,26,priorato,69.0,priorat red,4,3
la vinya del vuit,la vinya del vuit (8),2015,3,26,priorato,73.0,priorat red,4,3
venus la universal,venus de la figuera,2017,3,26,montsant,51.5,montsant red,4,3
pedralonga,vendetta,2013,3,25,rias baixas,38.0,albarino,4,3
alion,ribera del duero,2009,2,6395,ribera del duero,189.0,ribera del duero red,4,3
pintia,toro,2011,2,5732,toro,39.5,toro red,4,3
pintia,toro,2012,2,5614,toro,89.9,toro red,4,3
pintia,toro,2013,2,5204,toro,76.8,toro red,4,3
la rioja alta,rioja gran reserva 904,2009,2,5109,rioja,47.5,rioja red,4,3
matarromera,ribera del duero reserva,2016,2,4851,ribera del duero,31.5,ribera del duero red,4,3
la rioja alta,rioja gran reserva 904,2011,2,4625,rioja,47.95,rioja red,4,3
la rioja alta,rioja gran reserva 904,2007,2,4357,rioja,47.95,rioja red,4,3
emilio moro,malleolus,2018,2,4121,ribera del duero,38.61,ribera del duero red,4,3
muga,seleccion especial (reserva),2016,2,3589,rioja,27.9,rioja red,4,3
matarromera,ribera del duero reserva,2017,2,3456,ribera del duero,37.25,ribera del duero red,4,3
hacienda monasterio,cosecha,2016,2,3406,ribera del duero,37.8,ribera del duero red,4,3
la rioja alta,rioja gran reserva 904,2010,2,3327,rioja,61.55,rioja red,4,3
muga,prado enea gran reserva,2011,2,3197,rioja,43.95,rioja red,4,3
bodegas mauro,red,2018,2,3095,castilla y leon,31.95,red,4,3
abadia retuerta,seleccion especial,2017,2,3093,sardon de duero,25.5,red,4,3
bodegas el nido,clio,2014,2,3089,jumilla,35.65,red,4,3
dominio de pingus,flor de pingus,2012,2,2546,ribera del duero,125.0,ribera del duero red,4,3
dominio de pingus,flor de pingus,2013,2,2418,ribera del duero,125.0,ribera del duero red,4,3
la rioja alta,vina ardanza reserva,2015,2,2370,rioja,23.0,rioja red,2,2
bodegas roda,roda i reserva rioja,2009,2,2228,rioja,43.5,rioja red,2,2
bodegas roda,roda i reserva rioja,2010,2,2133,rioja,24.7,rioja red,2,2
tomas postigo,3er ano ribera del duero tinto,2017,2,2080,ribera del duero,27.4,ribera del duero red,3,2
alion,ribera del duero,2007,2,2053,ribera del duero,96.0,ribera del duero red,3,2
benjamin de rothschild - vega sicilia,macan clasico,2016,2,1993,rioja,37.52,rioja red,2,2
bodegas roda,roda i reserva rioja,2011,2,1949,rioja,43.95,rioja red,2,2
atalaya,alaya tierra (old vines vieilles vignes),2017,2,1948,almansa,19.6,grenache,3,2
marques de murrieta,castillo ygay gran reserva especial tinto,2004,2,1943,rioja,160.0,rioja red,2,2
bodegas roda,roda i reserva rioja,2012,2,1853,rioja,43.5,rioja red,2,2
tomas postigo,3er ano ribera del duero tinto,2018,2,1842,ribera del duero,27.75,ribera del duero red,3,2
