winery,wine,year,rating,num_reviews,country,region,price,type,body,acidity
46,429,N.V.,4.3,67,0,41,37.0,15,4.0,3.0
378,668,2006,4.3,67,0,59,75.0,12,4.0,3.0
290,418,N.V.,4.3,67,0,34,47.45,15,4.0,3.0
204,189,2017,4.3,67,0,25,22.8,10,4.0,3.0
381,823,1981,4.3,66,0,59,199.0,12,4.0,3.0
73,562,N.V.,4.3,66,0,34,59.9,15,4.0,3.0
5,358,2016,4.3,65,0,59,120.13,12,4.0,3.0
158,844,2015,4.3,64,0,53,47.0,9,4.0,3.0
404,483,2014,4.3,64,0,53,84.9,9,4.0,3.0
387,759,2016,4.3,64,0,59,78.95,12,4.0,3.0
104,202,2019,4.3,64,0,57,9.99,11,5.0,3.0
468,680,2018,4.3,64,0,25,31.5,10,4.0,3.0
20,52,2016,4.3,63,0,59,29.95,12,4.0,3.0
404,485,2019,4.3,62,0,53,36.95,21,4.158426788816932,2.9466119096509242
445,301,2017,4.3,62,0,59,32.0,12,4.0,3.0
299,666,2014,4.3,62,0,59,25.95,10,4.0,3.0
408,365,2018,4.3,62,0,62,21.5,20,3.0,3.0
218,22,2014,4.3,62,0,36,23.3863295,10,4.0,3.0
14,324,2016,4.3,62,0,59,43.8,12,4.0,3.0
199,527,2017,4.3,62,0,50,123.75,21,4.158426788816932,2.9466119096509242
305,262,2018,4.3,61,0,53,75.5,9,4.0,3.0
105,792,2019,4.3,61,0,34,29.9,8,5.0,1.0
286,247,2016,4.3,60,0,73,24.0,10,4.0,3.0
313,173,2001,4.3,60,0,53,150.0,9,4.0,3.0
262,293,2016,4.3,60,0,62,29.4,20,3.0,3.0
24,283,1997,4.3,60,0,53,170.0,9,4.0,3.0
33,416,2016,4.3,60,0,74,93.26,18,4.0,2.0
181,833,2019,4.3,59,0,57,75.95,11,5.0,3.0
176,619,2014,4.3,59,0,57,23.77,11,5.0,3.0
108,705,N.V.,4.3,57,0,16,27.11,21,4.158426788816932,2.9466119096509242
52,454,2018,4.3,57,0,59,42.5,12,4.0,3.0
297,214,2002,4.3,57,0,59,75.0,12,4.0,3.0
440,761,2010,4.3,57,0,57,68.99,11,5.0,3.0
433,598,2018,4.3,57,0,15,21.95,10,4.0,3.0
338,327,2017,4.3,57,0,15,13.237545,10,4.0,3.0
219,573,2019,4.3,57,0,15,13.65,21,4.158426788816932,2.9466119096509242
198,107,2012,4.3,57,0,65,23.5,10,4.0,3.0
375,249,2018,4.3,57,0,57,17.9,21,4.158426788816932,2.9466119096509242
443,593,2018,4.3,56,0,53,49.95,9,4.0,3.0
421,442,2011,4.3,56,0,53,348.85,9,4.0,3.0
57,744,2018,4.3,56,0,2,11.95,21,4.158426788816932,2.9466119096509242
440,384,2017,4.3,56,0,57,28.6,11,5.0,3.0
3,13,2018,4.3,56,0,51,21.3,10,4.0,3.0
386,719,2019,4.3,56,0,54,44.95,0,3.0,3.0
373,178,2008,4.3,55,0,53,36.3,9,4.0,3.0
45,216,2017,4.3,55,0,59,32.0,12,4.0,3.0
128,505,2007,4.3,54,0,53,39.712635,9,4.0,3.0
150,320,2018,4.3,54,0,53,17.9,9,4.0,3.0
65,718,2019,4.3,53,0,40,39.9,10,4.0,3.0
14,88,2001,4.3,53,0,59,140.0,12,4.0,3.0
198,162,2012,4.3,53,0,65,249.95,3,4.0,3.0
192,799,2015,4.3,53,0,57,28.83,11,5.0,3.0
221,514,2013,4.3,53,0,57,196.29,11,5.0,3.0
63,552,2018,4.3,53,0,48,28.4,3,4.0,3.0
262,805,2020,4.3,53,0,62,14.5,20,3.0,3.0
268,667,1970,4.3,53,0,59,260.0,12,4.0,3.0
428,233,1999,4.3,52,0,44,36.9,8,5.0,1.0
143,839,2019,4.3,52,0,21,25.8,21,4.158426788816932,2.9466119096509242
28,818,2014,4.3,52,0,8,38.0,5,3.0,3.0
207,359,2017,4.3,52,0,19,137.75,10,4.0,3.0
161,176,2009,4.3,51,0,53,79.9,9,4.0,3.0
98,465,2017,4.3,51,0,14,41.5,21,4.158426788816932,2.9466119096509242
218,158,2018,4.3,51,0,14,24.5,17,4.0,3.0
143,270,2012,4.3,51,0,21,68.55,10,4.0,3.0
404,483,2016,4.3,51,0,53,81.35,9,4.0,3.0
456,615,2001,4.3,50,0,57,121.5,11,5.0,3.0
472,149,2014,4.3,50,0,57,79.98,11,5.0,3.0
295,329,1998,4.3,50,0,59,60.0,12,4.0,3.0
48,734,2019,4.3,50,0,75,13.99,6,5.0,3.0
309,222,2002,4.3,49,0,53,195.52,9,4.0,3.0
21,291,2014,4.3,49,0,57,68.0,11,5.0,3.0
354,621,2014,4.3,49,0,47,16.9,10,4.0,3.0
10,48,2019,4.3,49,0,54,27.5,0,3.0,3.0
474,118,N.V.,4.3,49,0,34,29.25,8,5.0,1.0
378,660,2016,4.3,49,0,59,75.0,13,3.0,3.0
218,22,2016,4.3,49,0,36,23.9,10,4.0,3.0
350,736,2019,4.3,48,0,59,34.9,12,4.0,3.0
297,133,1925,4.3,48,0,59,532.0,12,4.0,3.0
178,446,2010,4.3,48,0,57,95.0,11,5.0,3.0
121,502,2015,4.3,48,0,50,44.1,10,4.0,3.0
39,98,2019,4.3,48,0,10,17.7,21,4.158426788816932,2.9466119096509242
38,24,2019,4.3,47,0,40,18.9,10,4.0,3.0
451,801,2017,4.3,47,0,45,35.35,7,4.0,3.0
268,343,1981,4.3,47,0,59,270.0,12,4.0,3.0
341,795,2012,4.3,46,0,25,34.95,10,4.0,3.0
421,442,2012,4.3,46,0,53,348.85,9,4.0,3.0
277,746,2012,4.3,46,0,59,14.9,12,4.0,3.0
450,402,2015,4.3,46,0,57,39.7,11,5.0,3.0
266,144,2010,4.3,46,0,17,75.5,2,2.0,3.0
59,182,2014,4.3,45,0,59,189.9,12,4.0,3.0
288,666,2016,4.3,45,0,59,21.01,12,4.0,3.0
270,41,2015,4.3,45,0,54,23.9,0,3.0,3.0
431,522,2019,4.3,45,0,57,12.8,18,4.0,2.0
386,612,2013,4.3,45,0,15,39.95,10,4.0,3.0
253,709,2020,4.3,45,0,73,22.35,10,4.0,3.0
58,116,2018,4.3,45,0,62,27.25,20,3.0,3.0
17,97,2016,4.3,45,0,1,16.99,16,2.0,3.0
159,619,1995,4.3,45,0,59,55.0,12,4.0,3.0
419,409,2019,4.3,45,0,54,21.5,0,3.0,3.0
171,432,2017,4.3,44,0,8,106.92,5,3.0,3.0
275,829,2014,4.3,44,0,57,37.065126,11,5.0,3.0
415,739,2017,4.3,44,0,57,38.5,11,5.0,3.0
89,310,2016,4.3,44,0,4,69.95,21,4.158426788816932,2.9466119096509242
293,169,2016,4.3,44,0,53,43.5,9,4.0,3.0
471,568,2017,4.3,44,0,59,36.5,12,4.0,3.0
207,627,1998,4.3,43,0,50,213.5,10,4.0,3.0
40,86,2018,4.3,43,0,54,21.89,0,3.0,3.0
322,842,2016,4.3,42,0,59,21.9,12,4.0,3.0
399,686,2017,4.3,42,0,57,33.0,11,5.0,3.0
362,770,2017,4.3,42,0,54,38.0,0,3.0,3.0
42,334,2020,4.3,42,0,72,24.77,21,4.158426788816932,2.9466119096509242
125,106,2017,4.3,42,0,59,17.75,18,4.0,2.0
85,408,2018,4.3,41,0,71,40.9,21,4.158426788816932,2.9466119096509242
462,8,2005,4.3,40,0,59,52.5,12,4.0,3.0
417,170,2016,4.3,40,0,25,48.91,10,4.0,3.0
116,360,2018,4.3,40,0,53,27.1,21,4.158426788816932,2.9466119096509242
383,426,2016,4.3,40,0,59,58.25,12,4.0,3.0
401,537,N.V.,4.3,40,0,34,24.9,15,4.0,3.0
257,256,2016,4.3,40,0,15,67.95,4,5.0,3.0
246,62,N.V.,4.3,40,0,34,74.9,15,4.0,3.0
144,513,2018,4.3,39,0,47,25.95,21,4.158426788816932,2.9466119096509242
203,759,2018,4.3,39,0,45,119.0,7,4.0,3.0
228,467,2019,4.3,38,0,56,13.5,21,4.158426788816932,2.9466119096509242
462,7,2010,4.3,38,0,59,51.45,13,3.0,3.0
128,505,2005,4.3,38,0,53,56.27,9,4.0,3.0
31,268,2016,4.3,38,0,50,11.65,14,3.0,3.0
125,303,2012,4.3,38,0,69,32.9,19,5.0,3.0
257,121,2018,4.3,38,0,42,197.0,4,5.0,3.0
96,747,2019,4.3,38,0,57,14.71,11,5.0,3.0
237,613,2018,4.3,38,0,2,16.45,21,4.158426788816932,2.9466119096509242
249,273,2009,4.3,38,0,25,53.55,10,4.0,3.0
38,269,2016,4.3,38,0,75,18.9,10,4.0,3.0
416,498,2015,4.3,38,0,39,53.3,21,4.158426788816932,2.9466119096509242
74,70,2015,4.3,37,0,57,31.9,11,5.0,3.0
114,591,2012,4.3,37,0,53,55.5,9,4.0,3.0
287,28,2016,4.3,37,0,56,40.75,10,4.0,3.0
135,199,2017,4.3,37,0,21,22.9,10,4.0,3.0
472,377,2010,4.3,37,0,57,76.87,11,5.0,3.0
472,377,2014,4.3,37,0,57,79.98,11,5.0,3.0
442,372,2005,4.3,37,0,57,35.0,11,5.0,3.0
196,417,2019,4.3,37,0,8,21.65,21,4.158426788816932,2.9466119096509242
18,180,2012,4.3,36,0,59,20.95,12,4.0,3.0
106,114,2013,4.3,36,0,57,243.8,11,5.0,3.0
33,410,2016,4.3,36,0,74,80.0,18,4.0,2.0
387,759,2000,4.3,36,0,59,60.4,12,4.0,3.0
33,611,2016,4.3,35,0,74,65.9,18,4.0,2.0
414,619,2014,4.3,35,0,61,10.2,12,4.0,3.0
405,685,2018,4.3,35,0,56,26.75,21,4.158426788816932,2.9466119096509242
381,825,2014,4.3,35,0,59,47.95,12,4.0,3.0
234,809,2017,4.3,35,0,16,18.58,21,4.158426788816932,2.9466119096509242
233,296,2016,4.3,35,0,57,27.7,11,5.0,3.0
96,747,2018,4.3,35,0,57,11.94,11,5.0,3.0
295,669,1985,4.3,35,0,59,45.0,12,4.0,3.0
402,39,2021,4.3,35,0,54,13.45,0,3.0,3.0
421,442,2017,4.3,35,0,53,180.0,9,4.0,3.0
378,658,2005,4.3,34,0,59,29.0,12,4.0,3.0
318,834,2020,4.3,34,0,56,15.9,21,4.158426788816932,2.9466119096509242
220,669,1994,4.3,34,0,59,65.0,12,4.0,3.0
307,78,2013,4.3,34,0,50,21.6,16,2.0,3.0
86,531,2014,4.3,34,0,59,46.5,4,5.0,3.0
188,292,2015,4.3,34,0,67,37.9,10,4.0,3.0
243,457,2017,4.3,35,0,7,35.5,10,4.0,3.0
446,657,2018,4.3,34,0,57,27.9,11,5.0,3.0
427,592,2011,4.3,33,0,50,110.47,21,4.158426788816932,2.9466119096509242
123,713,2017,4.3,33,0,40,32.46,10,4.0,3.0
136,266,2015,4.3,33,0,25,15.56,10,4.0,3.0
0,6,2020,4.3,33,0,72,23.7,21,4.158426788816932,2.9466119096509242
405,367,2017,4.3,32,0,27,18.5,21,4.158426788816932,2.9466119096509242
139,109,2018,4.3,32,0,45,36.85,7,4.0,3.0
15,732,2017,4.3,32,0,59,23.9,13,3.0,3.0
71,325,2014,4.3,32,0,59,38.0,4,5.0,3.0
257,121,2017,4.3,33,0,42,101.01,4,5.0,3.0
94,800,2020,4.3,32,0,47,13.75,21,4.158426788816932,2.9466119096509242
291,585,2017,4.3,31,0,40,29.38,10,4.0,3.0
61,155,2018,4.3,31,0,59,44.9,13,3.0,3.0
438,212,2018,4.3,31,0,62,12.0,20,3.0,3.0
12,69,2015,4.3,31,0,55,38.5,21,4.158426788816932,2.9466119096509242
405,685,2017,4.3,31,0,56,28.35,21,4.158426788816932,2.9466119096509242
416,742,2018,4.3,31,0,59,65.22,12,4.0,3.0
324,699,2021,4.3,32,0,62,6.26,20,3.0,3.0
205,198,2017,4.3,31,0,45,40.55,7,4.0,3.0
67,466,2020,4.3,31,0,28,31.9,21,4.158426788816932,2.9466119096509242
251,425,2017,4.3,30,0,47,26.1,10,4.0,3.0
416,259,2017,4.3,30,0,59,73.95,12,4.0,3.0
434,582,2018,4.3,30,0,57,48.9,11,5.0,3.0
222,99,2020,4.3,30,0,0,11.99,21,4.158426788816932,2.9466119096509242
274,27,2015,4.3,30,0,27,44.8,21,4.158426788816932,2.9466119096509242
320,479,2002,4.3,29,0,17,76.17,2,2.0,3.0
330,595,1970,4.3,29,0,59,120.0,12,4.0,3.0
119,282,2016,4.3,29,0,59,39.5,12,4.0,3.0
335,510,2018,4.3,29,0,62,19.03,20,3.0,3.0
1,319,1959,4.3,29,0,59,230.0,12,4.0,3.0
297,214,1996,4.3,29,0,59,110.0,12,4.0,3.0
298,669,1964,4.3,29,0,59,310.0,12,4.0,3.0
336,494,2011,4.3,29,0,59,28.7550102072719,12,4.0,3.0
18,184,N.V.,4.3,29,0,29,39.9,15,4.0,3.0
23,2,N.V.,4.3,29,0,29,34.65,15,4.0,3.0
14,88,2011,4.3,29,0,59,211.92,12,4.0,3.0
61,156,2018,4.3,28,0,59,43.9,12,4.0,3.0
467,529,2016,4.3,28,0,66,25.9,10,4.0,3.0
141,518,2018,4.3,28,0,57,35.0,11,5.0,3.0
83,374,1968,4.3,28,0,59,160.0,12,4.0,3.0
182,697,2016,4.3,28,0,57,32.0,11,5.0,3.0
194,321,2017,4.3,28,0,15,74.9,10,4.0,3.0
476,696,2016,4.3,28,0,59,30.0,12,4.0,3.0
30,437,2018,4.3,28,0,57,49.0,21,4.158426788816932,2.9466119096509242
478,555,2016,4.3,28,0,57,39.55,11,5.0,3.0
396,533,N.V.,4.3,28,0,31,45.0,15,4.0,3.0
18,185,N.V.,4.3,27,0,34,47.7,15,4.0,3.0
473,45,2018,4.3,27,0,2,14.9,10,4.0,3.0
298,666,2016,4.3,27,0,59,46.45,12,4.0,3.0
394,759,2017,4.3,27,0,3,15.45,10,4.0,3.0
110,364,2011,4.3,27,0,53,31.75,9,4.0,3.0
409,58,2002,4.3,27,0,59,110.0,12,4.0,3.0
67,471,2020,4.3,27,0,28,29.75,21,4.158426788816932,2.9466119096509242
67,471,2020,4.3,27,0,28,29.75,21,4.158426788816932,2.9466119096509242
392,147,2016,4.3,27,0,17,18.5,2,2.0,3.0
370,656,2016,4.3,26,0,57,19.8563175,11,5.0,3.0
238,521,2017,4.3,26,0,26,23.1,10,4.0,3.0
257,431,2018,4.3,26,0,15,97.07,4,5.0,3.0
282,759,2019,4.3,26,0,57,8.57,11,5.0,3.0
257,121,2016,4.3,26,0,42,67.95,4,5.0,3.0
254,783,2018,4.3,26,0,15,17.74,21,4.158426788816932,2.9466119096509242
177,221,2020,4.3,26,0,59,37.9,12,4.0,3.0
71,337,2012,4.3,26,0,59,68.0,12,4.0,3.0
231,157,2019,4.3,26,0,59,39.89,12,4.0,3.0
242,572,2018,4.3,25,0,57,68.9,11,5.0,3.0
20,53,2016,4.3,25,0,59,35.0,12,4.0,3.0
398,678,2015,4.3,25,0,64,32.5,10,4.0,3.0
346,516,2020,4.3,25,0,62,16.9,20,3.0,3.0
263,751,2019,4.3,25,0,45,23.6,10,4.0,3.0
163,49,2018,4.3,25,0,59,46.95,12,4.0,3.0
86,531,2015,4.3,25,0,59,36.9,4,5.0,3.0
322,342,2000,4.3,25,0,59,48.81,12,4.0,3.0
284,585,2020,4.3,25,0,64,33.5,10,4.0,3.0
339,706,2017,4.3,25,0,16,56.95,21,4.158426788816932,2.9466119096509242
478,707,2020,4.3,25,0,57,8.9,11,5.0,3.0
211,507,N.V.,4.2,32624,0,74,4.99,10,4.0,3.0
298,669,2016,4.2,16505,0,59,15.9,12,4.0,3.0
268,815,2007,4.2,9098,0,59,23.7,12,4.0,3.0
297,629,2016,4.2,8318,0,59,23.0,12,4.0,3.0
196,646,2018,4.2,7825,0,57,19.5,11,5.0,3.0
196,646,2017,4.2,7294,0,57,21.2,11,5.0,3.0
423,619,2012,4.2,6567,0,57,27.0,11,5.0,3.0
268,815,2008,4.2,6532,0,59,33.0,12,4.0,3.0
190,200,2012,4.2,6256,0,59,16.14,12,4.0,3.0
183,545,2016,4.2,6163,0,57,37.95,11,5.0,3.0
268,813,2015,4.2,5802,0,59,17.02,12,4.0,3.0
4,697,2014,4.2,5178,0,63,49.85,10,4.0,3.0
292,638,2019,4.2,4610,0,54,14.95,0,3.0,3.0
316,202,2016,4.2,4127,0,57,9.76,11,5.0,3.0
34,647,2016,4.2,4091,0,57,19.16,11,5.0,3.0
268,813,2016,4.2,3825,0,59,15.8,12,4.0,3.0
250,669,2015,4.2,3788,0,59,19.8333333333333,12,4.0,3.0
376,12,2016,4.2,3725,0,57,21.0,11,5.0,3.0
419,749,2020,4.2,3648,0,54,12.29,0,3.0,3.0
376,12,2017,4.2,3545,0,57,23.75,11,5.0,3.0
389,669,2012,4.2,3453,0,59,15.83,12,4.0,3.0
34,647,2017,4.2,3354,0,57,15.45,11,5.0,3.0
207,684,2016,4.2,3225,0,53,24.85,9,4.0,3.0
355,203,2017,4.2,3224,0,57,20.95,11,5.0,3.0
298,666,2007,4.2,3101,0,59,28.43,12,4.0,3.0
381,817,2008,4.2,2901,0,61,22.58,12,4.0,3.0
91,614,2011,4.2,2820,0,15,58.26,10,4.0,3.0
381,817,2007,4.2,2820,0,61,20.95,12,4.0,3.0
207,478,2010,4.2,2788,0,50,48.4,1,4.0,3.0
382,451,2019,4.2,2685,0,72,19.7,21,4.158426788816932,2.9466119096509242
250,669,2016,4.2,2676,0,59,24.75,12,4.0,3.0
97,677,2015,4.2,2478,0,59,55.47,12,4.0,3.0
97,677,2012,4.2,2375,0,59,28.4,12,4.0,3.0
250,669,2014,4.2,2364,0,59,27.6,12,4.0,3.0
264,386,2015,4.2,2271,0,35,24.76,10,4.0,3.0
264,386,2018,4.2,2234,0,35,24.6,10,4.0,3.0
264,386,2017,4.2,2135,0,35,22.5,10,4.0,3.0
83,374,1994,4.2,2074,0,59,124.5,12,4.0,3.0
127,202,2017,4.2,2050,0,57,19.99,11,5.0,3.0
37,390,2017,4.2,2022,0,3,11.8,10,4.0,3.0
376,12,2018,4.2,1981,0,57,23.74,11,5.0,3.0
97,677,2013,4.2,1931,0,59,30.35,12,4.0,3.0
376,342,2012,4.2,1921,0,57,38.84,11,5.0,3.0
389,669,2013,4.2,1768,0,59,21.5,12,4.0,3.0
423,619,2015,4.2,1688,0,57,29.95,11,5.0,3.0
298,659,2010,4.2,1686,0,59,59.0,12,4.0,3.0
371,763,2006,4.2,1665,0,69,98.9,19,5.0,3.0
97,677,2014,4.2,1645,0,59,59.9,12,4.0,3.0
19,803,2014,4.2,1627,0,12,19.94,4,5.0,3.0
381,817,2009,4.2,1611,0,61,23.52,12,4.0,3.0
130,44,2016,4.2,1573,0,57,33.3733333333333,11,5.0,3.0
183,545,2019,4.2,1355,0,57,34.5,11,5.0,3.0
19,803,2018,4.2,1343,0,12,21.6,4,5.0,3.0
268,812,2015,4.2,1341,0,59,11.2,12,4.0,3.0
248,741,2014,4.2,1337,0,10,32.0010770950795,17,4.0,3.0
298,666,2011,4.2,1319,0,59,39.5,12,4.0,3.0
229,646,2015,4.2,1308,0,57,33.59,11,5.0,3.0
297,122,2015,4.2,1301,0,59,29.15,13,3.0,3.0
35,285,2014,4.2,1267,0,57,28.75,11,5.0,3.0
316,202,2017,4.2,1209,0,57,16.88,11,5.0,3.0
234,330,2019,4.2,1164,0,50,9.95,21,4.158426788816932,2.9466119096509242
178,225,2016,4.2,1159,0,57,25.71,11,5.0,3.0
105,308,N.V.,4.2,1155,0,34,18.87,8,5.0,1.0
248,741,2015,4.2,1125,0,10,17.04,17,4.0,3.0
328,650,2015,4.2,1095,0,57,18.9,11,5.0,3.0
111,102,2017,4.2,1093,0,57,55.75,11,5.0,3.0
229,646,2014,4.2,1086,0,57,37.9,11,5.0,3.0
88,194,2014,4.2,1078,0,57,39.0,11,5.0,3.0
127,202,2018,4.2,1070,0,57,16.49,11,5.0,3.0
289,808,N.V.,4.2,1058,0,34,11.9,21,4.158426788816932,2.9466119096509242
37,390,2019,4.2,1048,0,3,11.66,10,4.0,3.0
381,826,2005,4.2,1043,0,61,26.9,13,3.0,3.0
376,620,2015,4.2,1040,0,57,22.95,11,5.0,3.0
196,461,2014,4.2,1030,0,57,31.95,11,5.0,3.0
232,217,N.V.,4.2,1016,0,29,77.22,15,4.0,3.0
24,444,2017,4.2,1016,0,53,85.9,9,4.0,3.0
207,684,2017,4.2,1008,0,53,20.99,9,4.0,3.0
62,525,2013,4.2,998,0,69,51.19,19,5.0,3.0
24,443,2016,4.2,970,0,53,32.25,9,4.0,3.0
319,378,2017,4.2,969,0,53,39.0,9,4.0,3.0
207,478,2016,4.2,964,0,50,56.26,1,4.0,3.0
88,194,2011,4.2,918,0,57,23.4,11,5.0,3.0
136,19,2017,4.2,918,0,25,11.35,10,4.0,3.0
88,194,2013,4.2,915,0,57,37.5,11,5.0,3.0
379,605,2010,4.2,900,0,15,40.76,10,4.0,3.0
305,476,2019,4.2,897,0,53,21.9,9,4.0,3.0
268,815,2000,4.2,883,0,59,161.0,12,4.0,3.0
461,253,2013,4.2,879,0,59,34.41,12,4.0,3.0
196,646,2019,4.2,876,0,57,16.95,11,5.0,3.0
24,283,2015,4.2,865,0,53,52.5,9,4.0,3.0
376,620,2014,4.2,855,0,57,19.53,11,5.0,3.0
103,644,2012,4.2,852,0,57,30.0,11,5.0,3.0
47,508,2020,4.2,842,0,47,5.5,21,4.158426788816932,2.9466119096509242
298,666,2014,4.2,840,0,59,35.63,12,4.0,3.0
97,677,2017,4.2,834,0,59,25.5,12,4.0,3.0
71,71,2015,4.2,832,0,59,19.38,12,4.0,3.0
297,629,2017,4.2,811,0,59,20.9,12,4.0,3.0
34,647,2019,4.2,806,0,57,18.5,11,5.0,3.0
298,635,2015,4.2,778,0,59,23.0,12,4.0,3.0
207,604,2016,4.2,778,0,21,38.37,10,4.0,3.0
207,604,2017,4.2,777,0,21,25.5,10,4.0,3.0
383,496,2012,4.2,776,0,59,35.0,12,4.0,3.0
348,832,2015,4.2,769,0,15,30.0,20,3.0,3.0
247,95,2017,4.2,753,0,70,18.95,10,4.0,3.0
332,710,2017,4.2,745,0,73,8.95,6,5.0,3.0
136,297,2016,4.2,740,0,25,25.35,10,4.0,3.0
328,650,2018,4.2,733,0,57,18.5,11,5.0,3.0
159,666,2008,4.2,732,0,59,36.0,12,4.0,3.0
159,666,2009,4.2,731,0,59,85.8,12,4.0,3.0
247,95,2018,4.2,721,0,70,19.25,10,4.0,3.0
379,605,2007,4.2,707,0,15,37.5,10,4.0,3.0
437,669,2014,4.2,696,0,59,19.4,12,4.0,3.0
234,330,2020,4.2,692,0,50,11.2,21,4.158426788816932,2.9466119096509242
390,672,2014,4.2,684,0,59,29.5,12,4.0,3.0
48,734,2017,4.2,682,0,75,15.95,6,5.0,3.0
285,56,2017,4.2,676,0,8,18.4,5,3.0,3.0
24,283,2014,4.2,671,0,53,59.95,9,4.0,3.0
190,200,2015,4.2,668,0,59,15.88,12,4.0,3.0
317,260,2012,4.2,668,0,69,26.95,19,5.0,3.0
388,196,2017,4.2,667,0,17,25.0,2,2.0,3.0
474,237,N.V.,4.2,666,0,32,32.16,15,4.0,3.0
24,810,2015,4.2,648,0,53,60.0,9,4.0,3.0
24,810,2014,4.2,647,0,53,55.0,9,4.0,3.0
297,349,2010,4.2,645,0,59,86.95,12,4.0,3.0
425,543,2015,4.2,633,0,59,20.0,12,4.0,3.0
295,673,2020,4.2,630,0,59,6.99,13,3.0,3.0
453,619,2012,4.2,628,0,57,29.93,11,5.0,3.0
136,297,2012,4.2,627,0,25,17.84,10,4.0,3.0
159,666,2014,4.2,624,0,59,34.5,12,4.0,3.0
91,614,2008,4.2,622,0,15,55.0,10,4.0,3.0
373,177,2017,4.2,612,0,53,21.85,9,4.0,3.0
388,196,2016,4.2,611,0,17,21.8,2,2.0,3.0
429,474,2014,4.2,600,0,59,20.5,12,4.0,3.0
423,202,2019,4.2,599,0,57,17.25,11,5.0,3.0
168,727,2015,4.2,592,0,57,35.09,11,5.0,3.0
406,596,2017,4.2,591,0,57,24.9,11,5.0,3.0
172,631,2011,4.2,587,0,59,20.4532878069468,12,4.0,3.0
313,190,2014,4.2,576,0,53,24.8,9,4.0,3.0
145,433,2017,4.2,570,0,70,16.767557,10,4.0,3.0
448,556,2017,4.2,559,0,70,17.7,17,4.0,3.0
283,90,2012,4.2,559,0,57,54.0,11,5.0,3.0
150,315,2018,4.2,558,0,53,16.2,9,4.0,3.0
103,754,2017,4.2,557,0,57,19.9,11,5.0,3.0
284,547,2017,4.2,555,0,64,25.35,10,4.0,3.0
437,662,2018,4.2,540,0,59,17.75,13,3.0,3.0
168,202,2018,4.2,528,0,57,18.9,11,5.0,3.0
358,602,2017,4.2,527,0,59,25.9,12,4.0,3.0
168,202,2017,4.2,520,0,57,18.25,11,5.0,3.0
83,622,2014,4.2,519,0,59,23.89,12,4.0,3.0
214,73,N.V.,4.2,519,0,32,36.9,15,4.0,3.0
317,260,2017,4.2,518,0,69,33.9,19,5.0,3.0
276,821,2015,4.2,514,0,59,14.6,12,4.0,3.0
29,66,2016,4.2,513,0,40,139.9,10,4.0,3.0
90,82,2017,4.2,505,0,53,20.9,9,4.0,3.0
462,9,2005,4.2,499,0,59,48.0,12,4.0,3.0
159,666,2011,4.2,490,0,59,39.5,12,4.0,3.0
406,596,2018,4.2,488,0,57,24.5,11,5.0,3.0
474,381,N.V.,4.2,487,0,29,33.5,15,4.0,3.0
433,616,2012,4.2,485,0,15,36.97,18,4.0,2.0
196,405,2018,4.2,483,0,57,26.3,11,5.0,3.0
196,417,2018,4.2,484,0,8,21.95,21,4.158426788816932,2.9466119096509242
440,759,2018,4.2,481,0,57,21.5,11,5.0,3.0
276,26,2009,4.2,480,0,59,28.95,12,4.0,3.0
207,492,2015,4.2,473,0,19,126.2,3,4.0,3.0
419,749,2021,4.2,466,0,54,11.9,0,3.0,3.0
362,704,2008,4.2,459,0,54,37.9,0,3.0,3.0
330,698,2004,4.2,447,0,59,65.0,12,4.0,3.0
109,619,2009,4.2,442,0,57,21.65,11,5.0,3.0
3,13,2016,4.2,441,0,51,22.95,10,4.0,3.0
292,638,2021,4.2,439,0,54,14.8,0,3.0,3.0
8,267,2019,4.2,438,0,54,18.46,0,3.0,3.0
375,33,2017,4.2,436,0,57,16.45,11,5.0,3.0
328,650,2017,4.2,433,0,57,16.9,11,5.0,3.0
164,314,1964,4.2,432,0,2,49.95,21,4.158426788816932,2.9466119096509242
373,177,2018,4.2,429,0,53,21.7,9,4.0,3.0
136,500,2016,4.2,424,0,25,13.95,10,4.0,3.0
132,130,2011,4.2,423,0,75,32.0,6,5.0,3.0
390,662,2017,4.2,421,0,59,29.15,13,3.0,3.0
271,619,2015,4.2,420,0,59,17.5,12,4.158426788816932,2.9466119096509242
200,690,2017,4.2,420,0,2,18.9,10,4.158426788816932,2.9466119096509242
152,675,2011,4.2,420,0,21,23.95,10,4.158426788816932,2.9466119096509242
409,183,2012,4.2,420,0,59,28.3,12,4.158426788816932,2.9466119096509242
250,669,2004,4.2,417,0,59,45.0,12,4.158426788816932,2.9466119096509242
285,56,2018,4.2,415,0,8,17.9,5,4.158426788816932,2.9466119096509242
292,639,2015,4.2,414,0,54,16.78,0,4.158426788816932,2.9466119096509242
268,812,2018,4.2,410,0,59,13.58,12,4.158426788816932,2.9466119096509242
88,194,2015,4.2,412,0,57,37.9,11,4.158426788816932,2.9466119096509242
453,342,2011,4.2,410,0,57,51.35,11,4.158426788816932,2.9466119096509242
119,348,2012,4.2,410,0,59,22.99,12,4.158426788816932,2.9466119096509242
384,773,2020,4.2,407,0,56,11.95,21,4.158426788816932,2.9466119096509242
289,119,N.V.,4.2,405,0,34,7.1,15,4.158426788816932,2.9466119096509242
373,178,2014,4.2,404,0,53,77.36,9,4.158426788816932,2.9466119096509242
