winery,wine,year,rating,num_reviews,region,price,type,body,acidity
Chivite,Navarra Coleccion 125 Blanco,2018.0,4.5,97,Navarra,49.1,Chardonnay,4.0,3.0
Marques de Murrieta,Dalmau Rioja,2015.0,4.5,97,Rioja,75.0,Rioja Red,4.0,3.0
Enate,Chardonnay Uno,2011.0,4.5,96,Somontano,200.13,Chardonnay,4.0,3.0
Toro Albala,Don PX Vieja Cosecha,1973.0,4.5,95,Montilla-Moriles,113.0,Pedro Ximenez,5.0,1.0
Bodega Ribas,Ribas de Cabrera,2018.0,4.5,94,Mallorca,68.4059721390231,Red,4.0,3.0
Vinas del Cenit,Cenit,2012.0,4.5,92,Tierra del Vino de Zamora,37.5,Tempranillo,4.0,2.0
Artadi,El Carretil,2012.0,4.5,88,Vino de Espana,165.0,Tempranillo,4.0,2.0
Alvaro Palacios,Quinon de Valmira,2016.0,4.5,88,Rioja,415.0,Rioja Red,4.0,3.0
Bodegas Naluar & Acediano,Acediano,2014.0,4.5,87,Ribera del Duero,74.0,Ribera Del Duero Red,5.0,3.0
Mas del Serral,Mas del Serral,2007.0,4.5,82,Penedes,192.16,Sparkling,2.0,3.0
Cervoles,Estrats,2009.0,4.5,81,Costers del Segre,59.82,Red,4.0,3.0
Anima Negra,Son Negre,2016.0,4.5,81,Mallorca,164.9,Red,4.0,3.0
Diez Merito,Fino Imperial Amontillado 30 Anos,2016.6666666666667,4.5,81,Jerez Amontillado,94.9,Sherry,4.0,3.0
Valdespino,Coliseo Amontillado VORS,2017.3333333333333,4.5,81,Jerez Amontillado,199.0,Sherry,4.0,3.0
Sierra Cantabria,Finca el Bosque,2018.0,4.5,81,Rioja,85.95,Rioja Red,4.0,3.0
Familia Torres,Grans Muralles,2000.0,4.5,81,Conca de Barbera,125.05,Red,4.0,3.0
Emilio Moro,Malleolus de Valderramiro,2018.0,4.5,82,Ribera del Duero,85.55,Ribera Del Duero Red,5.0,3.0
Bodega Contador (Benjamin Romeo),Contador Rioja,2016.0,4.5,80,Rioja,317.75,Rioja Red,4.0,3.0
Adama Wines,Tinto,2010.0,4.5,79,Ribera del Duero,35.0,Ribera Del Duero Red,5.0,3.0
R. Lopez de Heredia,Vina Tondonia Gran Reserva Blanco,1981.0,4.5,78,Rioja Alta,274.95,Rioja White,3.0,3.0
Martinet,Cami Pesseroles,2014.0,4.5,78,Priorato,82.55,Priorat Red,4.0,3.0
Clos Mogador,Priorat,2019.0,4.5,76,Priorato,63.9,Priorat Red,4.0,3.0
Marques de Burgos,8000,2017.0,4.5,75,Ribera del Duero,29.95,Ribera Del Duero Red,5.0,3.0
Vina Sastre,Pesus Ribera del Duero,2009.0,4.5,75,Ribera del Duero,312.6,Ribera Del Duero Red,5.0,3.0
Bodegas Mas Alta,La Basseta,2017.0,4.5,75,Priorato,58.95,Priorat Red,4.0,3.0
Artadi,La Poza de Ballesteros,2010.0,4.5,74,Vino de Espana,99.35,Tempranillo,4.0,2.0
Penafiel,Mironia Black Edition Tempranillo,2015.0,4.5,73,Ribera del Duero,49.5,Ribera Del Duero Red,5.0,3.0
Bodegas Mas Alta,La Creu Alta,2015.0,4.5,73,Priorato,234.98,Priorat Red,4.0,3.0
Costers del Siurana,Miserere,2010.0,4.5,74,Priorato,78.5,Priorat Red,4.0,3.0
Muga,Prado Enea Gran Reserva,2015.0,4.5,72,Rioja,56.95,Rioja Red,4.0,3.0
Tobia,Alma Tobia Rioja,2015.0,4.5,72,Rioja,40.0,Rioja Red,4.0,3.0
Tresmano - Tr3smano,Tm,2016.0,4.5,71,Ribera del Duero,100.0,Tempranillo,4.0,2.0
Mas Doix,Doix,2017.0,4.5,71,Priorato,79.9,Priorat Red,4.0,3.0
Sei Solo,Tinto,2012.0,4.5,70,Ribera del Duero,63.5,Ribera Del Duero Red,5.0,3.0
Miguel Merino,La Loma,2017.0,4.5,69,Rioja Alta,38.9,Rioja Red,4.0,3.0
Finca Villacreces,Nebro Ribera del Duero,2011.0,4.5,69,Ribera del Duero,154.5,Ribera Del Duero Red,5.0,3.0
Clos Erasmus,Priorat,2012.0,4.5,69,Priorato,374.66,Priorat Red,4.0,3.0
Artadi,El Carretil,2015.0,4.5,66,Vino de Espana,143.51,Tempranillo,4.0,2.0
Virgen de la Asuncion,El Canto del Angel,2014.0,4.5,66,Ribera del Duero,59.95,Ribera Del Duero Red,5.0,3.0
Artadi,Grandes Anadas Rioja,1998.0,4.5,66,Rioja,467.65,Rioja Red,4.0,3.0
Remirez de Ganuza,Rioja Blanco Reserva,2012.0,4.5,66,Rioja,65.5,Rioja White,3.0,3.0
Remirez de Ganuza,Gran Reserva,2011.0,4.5,65,Rioja,88.5,Rioja Red,4.0,3.0
Romate,Cayetano del Pino Viejisimo Palo Cortado,2006.5,4.5,61,Jerez Palo Cortado,25.92,Sherry,4.0,3.0
Allende,Calvario Rioja,2002.0,4.5,61,Rioja,95.0,Rioja Red,4.0,3.0
Dominio del Aguila,Gran Reserva Penas Aladas,2012.0,4.5,61,Ribera del Duero,559.02,Ribera Del Duero Red,5.0,3.0
Martinet,Cami Pesseroles,2012.0,4.5,60,Priorato,115.85,Priorat Red,4.0,3.0
Vega Sicilia,Unico,1969.0,4.5,60,Ribera del Duero,976.83,Ribera Del Duero Red,5.0,3.0
Sara Perez y Rene Barbier,Gratallops Partida Bellvisos,2005.0,4.5,59,Priorato,266.81,Priorat Red,4.0,3.0
Dehesa del Carrizal,Coleccion Privada,2017.0,4.5,59,Dehesa del Carrizal,26.9,Red,4.0,3.0
Tarsus,Finca El Canto,2015.0,4.5,58,Ribera del Duero,89.66,Tempranillo,4.0,2.0
Hacienda Solano,Finca Cascorrales,2016.0,4.5,57,Ribera del Duero,64.3,Ribera Del Duero Red,5.0,3.0
La Rioja Alta,Rioja Gran Reserva 904,1987.0,4.5,57,Rioja,190.0,Rioja Red,4.0,3.0
Marques de Grinon,AAA,2004.0,4.5,56,Dominio de Valdepusa,141.2,Red,4.0,3.0
Adama Wines,Tinto,2007.0,4.5,55,Ribera del Duero,32.0,Ribera Del Duero Red,5.0,3.0
Beronia,Rioja Gran Reserva,1994.0,4.5,54,Rioja,61.0,Rioja Red,4.0,3.0
Monte Real,Gran Reserva,1964.0,4.5,54,Rioja,140.0,Rioja Red,4.0,3.0
Toro Albala,Marques de Poley Amontillado Seleccion 1951,1951.0,4.5,53,Montilla-Moriles,169.95,Pedro Ximenez,5.0,1.0
Bodegas Valduero,Ribera Del Duero Reserva Premium 6 Anos,2014.0,4.5,53,Ribera del Duero,49.9,Ribera Del Duero Red,5.0,3.0
Enate,Reserva Especial,2006.0,4.5,53,Somontano,65.9,Red,4.0,3.0
Divina Proporcion,Platon Tinto,2019.0,4.5,52,Toro,25.9,Toro Red,5.0,3.0
Vina al Lado de la Casa,Altos de Las Gateras Monastrell,2013.0,4.5,51,Vino de Espana,58.19,Monastrell,5.0,3.0
Dominio del Aguila,Canta la Perdiz,2013.0,4.5,51,Ribera del Duero,295.0,Ribera Del Duero Red,5.0,3.0
Marques de la Concordia,Marques de la Concordia VSG Premium (formerly Hacienda de Susar Rioja),2016.0,4.5,50,Rioja,35.5,Rioja Red,4.0,3.0
Agusti Torello Mata,Cava Kripta Gran Reserva Brut Nature,2013.0,4.5,49,Cava,53.7,Cava,2.0,3.0
Penafiel,Alba de Miros Rueda Verdejo,2019.0,4.5,49,Rueda,9.9,Verdejo,3.0,3.0
Carmelo Rodero,Ribera del Duero TSM,2006.0,4.5,48,Ribera del Duero,40.8333333333333,Ribera Del Duero Red,5.0,3.0
Dominio de Cair,Pendon De La Aguilera,2010.0,4.5,47,Ribera del Duero,299.286840932831,Ribera Del Duero Red,5.0,3.0
Valquejigoso,V2 Tinto,2009.0,4.5,49,Madrid,43.6838985,Red,4.0,3.0
Alvaro Palacios,L'Ermita Velles Vinyes Priorat,2003.0,4.5,46,Priorato,1372.14,Priorat Red,4.0,3.0
Martinet,Cami Pesseroles,2016.0,4.5,46,Priorato,79.55,Priorat Red,4.0,3.0
Cal Pla,Planots Priorat,2013.0,4.5,46,Priorato,57.0,Priorat Red,4.0,3.0
Veigamoura,Blanco,2013.0,4.5,45,Rias Baixas,14.96,Rioja Red,4.158426788816932,2.9466119096509242
Vizcarra,Celia,2011.0,4.5,44,Ribera del Duero,60.06,Ribera Del Duero Red,5.0,3.0
Matarromera,Ribera del Duero Prestigio Pago de las Solanas,2010.0,4.5,44,Ribera del Duero,237.0,Ribera Del Duero Red,5.0,3.0
Clos Erasmus,Priorat,1998.0,4.5,43,Priorato,993.28,Priorat Red,4.0,3.0
Legaris,Calmo,2014.0,4.5,43,Ribera del Duero,71.9,Ribera Del Duero Red,5.0,3.0
Federico Paternina,Gran Reserva,1928.0,4.5,43,Rioja,270.0,Rioja Red,4.0,3.0
Marques de Murrieta,Dalmau Rioja,2000.0,4.5,42,Rioja,48.5,Rioja Red,4.0,3.0
Anima Negra,Son Negre,2005.0,4.5,42,Mallorca,200.0,Red,4.0,3.0
Vinicola Real,Confesor Rioja,2004.0,4.5,42,Rioja,107.5,Rioja Red,4.0,3.0
Bodegas San Roman,Cartago Paraje de Pozo,2016.0,4.5,42,Toro,77.5,Toro Red,5.0,3.0
Losada,La Bienquerida,2019.0,4.5,41,Bierzo,32.9,Mencia,3.0,3.0
Clos d'Agon,Seleccion Especial,2015.0,4.5,40,Cataluna,93.51,Red,4.0,3.0
Sacristia AB,Saca Unica,2013.0,4.5,39,Jerez-Xeres-Sherry,96.38,Sherry,4.0,3.0
Huerta de Albala,Taberner No. 1,2011.0,4.5,38,Cadiz,75.0,Red,4.0,3.0
Uvaguilera Aguilera,Palomero,2010.0,4.5,38,Ribera del Duero,44.95,Ribera Del Duero Red,5.0,3.0
Ysios,Grano a Grano,2017.0,4.5,37,Rioja,75.0,Rioja Red,4.0,3.0
Finca Villacreces,Nebro Ribera del Duero,2015.0,4.5,37,Ribera del Duero,143.38,Ribera Del Duero Red,5.0,3.0
Vega Sicilia,Valbuena 5o,1976.0,4.5,37,Ribera del Duero,195.0,Ribera Del Duero Red,5.0,3.0
Dehesa del Carrizal,Petit Verdot,2018.0,4.5,36,Dehesa del Carrizal,20.15,Red,4.0,3.0
Descendientes de J. Palacios,La Faraona Bierzo (Corullon),2015.0,4.5,36,Bierzo,1373.66,Red,4.0,3.0
Emilio Hidalgo,Santa Ana Pedro Ximenez 1861,2013.0,4.5,36,Jerez-Xeres-Sherry,320.0,Pedro Ximenez,5.0,1.0
Altos del Terral,Cuvee Julia Ribera del Duero,2011.0,4.5,35,Ribera del Duero,157.0,Ribera Del Duero Red,5.0,3.0
Toro Albala,Don PX Seleccion,1949.0,4.5,34,Montilla-Moriles,295.0,Pedro Ximenez,5.0,1.0
Morca,Garnacha,2019.0,4.5,33,Campo de Borja,29.95,Grenache,5.0,3.0
R. Lopez de Heredia,Vina Tondonia Gran Reserva,2001.0,4.5,33,Rioja,187.91,Rioja Red,4.0,3.0
Martinet,Cami Pesseroles,2013.0,4.5,32,Priorato,113.2,Priorat Red,4.0,3.0
Descendientes de J. Palacios,Las Lamas Bierzo (Corullon),2018.0,4.5,32,Bierzo,120.0,Mencia,3.0,3.0
Castillo Perelada,Finca Garbet,2015.0,4.5,32,Emporda,89.9,Syrah,4.0,3.0
Vinicola Real,200 Monges Rioja Reserva Seleccion Especial,2006.0,4.5,32,Rioja,59.25,Rioja Red,4.0,3.0
El Regajal,Galia Clos Santuy,2016.0,4.5,32,Castilla y Leon,89.0,Red,4.0,3.0
Valderiz,Tomas Esteban,2011.0,4.5,32,Ribera del Duero,71.3,Ribera Del Duero Red,5.0,3.0
Jose Pariente,Finca Las Comas Verdejo,2018.0,4.5,32,Rueda,34.5,Verdejo,3.0,3.0
Vega Sicilia,Valbuena 5o,1975.0,4.5,31,Ribera del Duero,195.0,Ribera Del Duero Red,5.0,3.0
Abadia Retuerta,Petit Verdot,2004.0,4.5,31,Sardon de Duero,160.81,Red,4.0,3.0
Amos Baneres,Diables,2018.0,4.5,31,Penedes,38.75,Rioja Red,4.158426788816932,2.9466119096509242
Scala Dei,St Antoni de Scala Dei Priorat,2017.0,4.5,30,Priorato,75.04,Priorat Red,4.0,3.0
Gonzalez-Byass,Anada Palo Cortado 1987,1991.0,4.5,30,Jerez Palo Cortado,230.0,Sherry,4.0,3.0
Artadi,Valdegines,2019.0,4.5,30,Vino de Espana,40.0,Tempranillo,4.0,2.0
Clos Erasmus,Priorat,2018.0,4.5,30,Priorato,225.0,Priorat Red,4.0,3.0
Bodegas Valdelana,Seda de Oro Reserva,2016.0,4.5,29,Rioja,69.0,Rioja Red,4.0,3.0
Abel Mendoza Monge,Grano a Grano Graciano - Garnacha,2016.0,4.5,29,Rioja,55.14,Grenache,5.0,3.0
Tinto Pesquera,Reserva,1986.0,4.5,29,Ribera del Duero,90.0,Ribera Del Duero Red,5.0,3.0
Bodegas Amaren,Carraquintana de Amaren,2017.0,4.5,29,Rioja Alavesa,56.5,Rioja Red,4.0,3.0
Anayon,Garnacha Parcela 81 Vinas Viejas,2017.0,4.5,28,Carinena,54.9,Red,4.0,3.0
Castell d'Encus,Saktih,2016.0,4.5,28,Costers del Segre,132.95,Red,4.0,3.0
Gramona,Cava Enoteca Finca de L'Origen Brut Nature,2002.0,4.5,28,Cava,142.0,Cava,2.0,3.0
Sierra Salinas,Salinas 1237,2014.0,4.5,28,Alicante,53.25,Red,4.0,3.0
Dehesa del Carrizal,Cabernet Sauvignon,2019.0,4.5,27,Dehesa del Carrizal,16.9,Cabernet Sauvignon,4.0,3.0
Vinos Sanz,Finca La Colina Sauvignon Blanc,2021.0,4.5,27,Rueda,13.45,Sauvignon Blanc,3.0,3.0
Cerro San Cristobal,Dominio del Verso Red Blend,2018.0,4.5,27,Condado de Huelva,29.5,Red,4.158426788816932,2.9466119096509242
Altos de Rioja,Altos R Pigeage Nacido en Barrica Blanco,2019.0,4.4,27,Rioja,29.9168517,Rioja White,4.158426788816932,2.9466119096509242
Bodegas Celler Francisco Castillo - Clos Dominic,Vinyes Altes Porrera,2007.0,4.5,26,Priorato,69.0,Priorat Red,4.158426788816932,2.9466119096509242
La Vinya del Vuit,La Vinya del Vuit (8),2015.0,4.5,26,Priorato,73.0,Priorat Red,4.158426788816932,2.9466119096509242
Venus la Universal,Venus de la Figuera,2017.0,4.5,26,Montsant,51.5,Montsant Red,4.158426788816932,2.9466119096509242
Pedralonga,Vendetta,2013.0,4.5,25,Rias Baixas,38.0,Albarino,4.158426788816932,2.9466119096509242
Alion,Ribera del Duero,2009.0,4.4,6395,Ribera del Duero,189.0,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Pintia,Toro,2011.0,4.4,5732,Toro,39.5,Toro Red,4.158426788816932,2.9466119096509242
Pintia,Toro,2012.0,4.4,5614,Toro,89.9,Toro Red,4.158426788816932,2.9466119096509242
Pintia,Toro,2013.0,4.4,5204,Toro,76.8,Toro Red,4.158426788816932,2.9466119096509242
La Rioja Alta,Rioja Gran Reserva 904,2009.0,4.4,5109,Rioja,47.5,Rioja Red,4.158426788816932,2.9466119096509242
Matarromera,Ribera del Duero Reserva,2016.0,4.4,4851,Ribera del Duero,31.5,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
La Rioja Alta,Rioja Gran Reserva 904,2011.0,4.4,4625,Rioja,47.95,Rioja Red,4.158426788816932,2.9466119096509242
La Rioja Alta,Rioja Gran Reserva 904,2007.0,4.4,4357,Rioja,47.95,Rioja Red,4.158426788816932,2.9466119096509242
Emilio Moro,Malleolus,2018.0,4.4,4121,Ribera del Duero,38.61,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Muga,Seleccion Especial (Reserva),2016.0,4.4,3589,Rioja,27.9,Rioja Red,4.158426788816932,2.9466119096509242
Matarromera,Ribera del Duero Reserva,2017.0,4.4,3456,Ribera del Duero,37.25,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Hacienda Monasterio,Cosecha,2016.0,4.4,3406,Ribera del Duero,37.8,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
La Rioja Alta,Rioja Gran Reserva 904,2010.0,4.4,3327,Rioja,61.55,Rioja Red,4.158426788816932,2.9466119096509242
Muga,Prado Enea Gran Reserva,2011.0,4.4,3197,Rioja,43.95,Rioja Red,4.158426788816932,2.9466119096509242
Bodegas Mauro,Red,2018.0,4.4,3095,Castilla y Leon,31.95,Red,4.158426788816932,2.9466119096509242
Abadia Retuerta,Seleccion Especial,2017.0,4.4,3093,Sardon de Duero,25.5,Red,4.158426788816932,2.9466119096509242
Bodegas El Nido,Clio,2014.0,4.4,3089,Jumilla,35.65,Red,4.158426788816932,2.9466119096509242
Dominio de Pingus,Flor de Pingus,2012.0,4.4,2546,Ribera del Duero,125.0,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Dominio de Pingus,Flor de Pingus,2013.0,4.4,2418,Ribera del Duero,125.0,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
La Rioja Alta,Vina Ardanza Reserva,2015.0,4.4,2370,Rioja,23.0,Rioja Red,4.0,3.0
Bodegas Roda,Roda I Reserva Rioja,2009.0,4.4,2228,Rioja,43.5,Rioja Red,4.0,3.0
Bodegas Roda,Roda I Reserva Rioja,2010.0,4.4,2133,Rioja,24.7,Rioja Red,4.0,3.0
Tomas Postigo,3er Ano Ribera del Duero Tinto,2017.0,4.4,2080,Ribera del Duero,27.4,Ribera Del Duero Red,5.0,3.0
Alion,Ribera del Duero,2007.0,4.4,2053,Ribera del Duero,96.0,Ribera Del Duero Red,5.0,3.0
Benjamin de Rothschild - Vega Sicilia,Macan Clasico,2016.0,4.4,1993,Rioja,37.52,Rioja Red,4.0,3.0
Bodegas Roda,Roda I Reserva Rioja,2011.0,4.4,1949,Rioja,43.95,Rioja Red,4.0,3.0
Atalaya,Alaya Tierra (Old Vines Vieilles Vignes),2017.0,4.4,1948,Almansa,19.6,Grenache,5.0,3.0
Marques de Murrieta,Castillo Ygay Gran Reserva Especial Tinto,2004.0,4.4,1943,Rioja,160.0,Rioja Red,4.0,3.0
Bodegas Roda,Roda I Reserva Rioja,2012.0,4.4,1853,Rioja,43.5,Rioja Red,4.0,3.0
Tomas Postigo,3er Ano Ribera del Duero Tinto,2018.0,4.4,1842,Ribera del Duero,27.75,Ribera Del Duero Red,5.0,3.0
Hacienda Monasterio,Cosecha,2018.0,4.4,1777,Ribera del Duero,32.5,Ribera Del Duero Red,5.0,3.0
Bodegas Mauro,Red,2019.0,4.4,1701,Castilla y Leon,29.45,Red,4.0,3.0
Aalto,Tinto,2017.0,4.4,1561,Ribera del Duero,51.526827174062,Ribera Del Duero Red,5.0,3.0
Benjamin de Rothschild - Vega Sicilia,Macan,2010.0,4.4,1519,Rioja,216.0,Rioja Red,4.0,3.0
Alion,Ribera del Duero,2006.0,4.4,1514,Ribera del Duero,119.7,Ribera Del Duero Red,5.0,3.0
Muga,Torre Muga,2006.0,4.4,1475,Rioja,66.73,Rioja Red,4.0,3.0
Bodegas Roda,Roda I Reserva Rioja,2015.0,4.4,1463,Rioja,39.95,Rioja Red,4.0,3.0
Matsu,El Viejo,2018.0,4.4,1438,Toro,32.01,Toro Red,5.0,3.0
Bodegas Valduero,Ribera del Duero Una Cepa I,2016.0,4.4,1372,Ribera del Duero,28.9,Ribera Del Duero Red,5.0,3.0
Bodegas San Roman,Tinto,2017.0,4.4,1339,Toro,36.0,Toro Red,5.0,3.0
Marques de Vargas,Hacienda Pradolagar,2015.0,4.4,1326,Rioja,105.12,Rioja Red,4.0,3.0
Agusti Torello Mata,Cava Kripta Gran Reserva Brut Nature,2008.0,4.4,1269,Cava,52.5,Cava,2.0,3.0
Hacienda Monasterio,Cosecha,2017.0,4.4,1266,Ribera del Duero,33.31,Ribera Del Duero Red,5.0,3.0
Remirez de Ganuza,Rioja Reserva,2010.0,4.4,1255,Rioja,73.65,Rioja Red,4.0,3.0
Alto Moncayo,Garnacha,2016.0,4.4,1226,Campo de Borja,33.95,Grenache,5.0,3.0
Remirez de Ganuza,Rioja Reserva,2009.0,4.4,1172,Rioja,74.0,Rioja Red,4.0,3.0
Alion,Ribera del Duero,2005.0,4.4,1166,Ribera del Duero,169.0,Ribera Del Duero Red,5.0,3.0
Atalaya,Alaya Tierra (Old Vines Vieilles Vignes),2018.0,4.4,1158,Almansa,24.8,Grenache,5.0,3.0
Alion,Ribera del Duero,2004.0,4.4,1121,Ribera del Duero,140.840866321332,Ribera Del Duero Red,5.0,3.0
Clos Mogador,Priorat,2014.0,4.4,1104,Priorato,175.5,Priorat Red,4.0,3.0
Vinicola Real,200 Monges Rioja Reserva,2011.0,4.4,1098,Rioja,37.57,Rioja Red,4.0,3.0
Arzuaga,Reserva Ribera del Duero,2016.0,4.4,1087,Ribera del Duero,26.24,Ribera Del Duero Red,5.0,3.0
Emilio Moro,Malleolus,2019.0,4.4,1069,Ribera del Duero,28.5,Ribera Del Duero Red,5.0,3.0
Bodegas Mauro,VS,2014.0,4.4,1064,Castilla y Leon,178.0,Tempranillo,4.0,2.0
Hacienda Monasterio,Reserva,2011.0,4.4,1048,Ribera del Duero,78.65,Ribera Del Duero Red,5.0,3.0
Dominio de Pingus,Flor de Pingus,2008.0,4.4,1047,Ribera del Duero,125.0,Ribera Del Duero Red,5.0,3.0
Bodegas Roda,Roda I Reserva Rioja,2016.0,4.4,1039,Rioja,35.9,Rioja Red,4.0,3.0
Pago de Los Capellanes,Reserva Tinto,2017.0,4.4,1040,Ribera del Duero,35.7,Ribera Del Duero Red,5.0,3.0
Aalto,Tinto,2019.0,4.4,1018,Ribera del Duero,33.0,Ribera Del Duero Red,5.0,3.0
Bodegas Mauro,VS,2015.0,4.4,995,Castilla y Leon,60.95,Tempranillo,4.0,2.0
Juan Gil,Jumilla Blue Label,2019.0,4.4,966,Jumilla,21.95,Red,4.0,3.0
Bodegas Tradicion,Palo Cortado Tradicion Vors 30 Years Sherry,2016.5,4.4,941,Jerez Palo Cortado,82.5,Sherry,4.0,3.0
Hacienda Monasterio,Reserva,2014.0,4.4,927,Ribera del Duero,109.9,Ribera Del Duero Red,5.0,3.0
Senorio de San Vicente,San Vicente Rioja,2011.0,4.4,925,Rioja,33.5,Rioja Red,4.0,3.0
Alto Moncayo,Garnacha,2018.0,4.4,915,Campo de Borja,38.95,Grenache,5.0,3.0
Volver,Triga,2016.0,4.4,852,Alicante,34.9,Red,4.0,3.0
Marques de Caceres,Gaudium,2014.0,4.4,827,Rioja,37.8,Rioja Red,4.0,3.0
Bodegas Tradicion,Amontillado Tradicion Vors 30 Years,2015.0,4.4,825,Jerez Amontillado,59.9,Sherry,4.0,3.0
Teso La Monja,Victorino,2016.0,4.4,812,Toro,38.7,Toro Red,5.0,3.0
Clos Mogador,Priorat,2011.0,4.4,809,Priorato,90.0,Priorat Red,4.0,3.0
Clos Mogador,Priorat,2010.0,4.4,799,Priorato,69.79,Priorat Red,4.0,3.0
Lan,Culmen Reserva Rioja,2011.0,4.4,798,Rioja,59.9,Rioja Red,4.0,3.0
Atalaya,Alaya Tierra (Old Vines Vieilles Vignes),2019.0,4.4,787,Almansa,27.39,Grenache,5.0,3.0
Bodegas Roda,Roda I Reserva Rioja,2005.0,4.4,783,Rioja,93.0,Rioja Red,4.0,3.0
Dominio del Aguila,Reserva,2016.0,4.4,778,Ribera del Duero,73.57,Ribera Del Duero Red,5.0,3.0
Marques de Vargas,Reserva Privada Rioja,2015.0,4.4,746,Rioja,49.67,Rioja Red,4.0,3.0
Abadia Retuerta,Pago Negralada,2014.0,4.4,726,Sardon de Duero,91.57,Tempranillo,4.0,2.0
Clos Mogador,Priorat,2012.0,4.4,695,Priorato,90.0,Priorat Red,4.0,3.0
Marques de Riscal,Baron de Chirel Rioja Reserva,2015.0,4.4,683,Rioja,69.95,Rioja Red,4.0,3.0
Alion,Ribera del Duero,2001.0,4.4,681,Ribera del Duero,190.0,Ribera Del Duero Red,5.0,3.0
Marques de Riscal,Baron de Chirel Rioja Reserva,2005.0,4.4,667,Rioja,140.0,Rioja Red,4.0,3.0
Tridente,Rejon Tempranillo,2015.0,4.4,664,Castilla y Leon,35.75,Tempranillo,4.0,2.0
Alvaro Palacios,Finca Dofi,2016.0,4.4,639,Priorato,52.5,Priorat Red,4.0,3.0
Clos Mogador,Priorat,2007.0,4.4,624,Priorato,95.0,Priorat Red,4.0,3.0
Ausas,Interpretacion,2016.0,4.4,618,Ribera del Duero,45.15,Ribera Del Duero Red,5.0,3.0
Muga,Torre Muga,2015.0,4.4,617,Rioja,58.2142247461506,Rioja Red,4.0,3.0
Senorio de San Vicente,San Vicente Rioja,2016.0,4.4,609,Rioja,42.7,Rioja Red,4.0,3.0
Tresmano - Tr3smano,Vendimia,2017.0,4.4,581,Ribera del Duero,28.7315367295517,Ribera Del Duero Red,5.0,3.0
Ferrer Bobet,Priorat Vinyes Velles,2017.0,4.4,575,Priorato,32.65,Priorat Red,4.0,3.0
Marques de Caceres,Gaudium,2015.0,4.4,561,Rioja,43.86,Rioja Red,4.0,3.0
Benjamin de Rothschild - Vega Sicilia,Macan Clasico,2017.0,4.4,560,Rioja,36.9,Rioja Red,4.0,3.0
Remirez de Ganuza,Rioja Reserva,2013.0,4.4,550,Rioja,54.83,Rioja Red,4.0,3.0
Marques de Murrieta,Dalmau Rioja,2016.0,4.4,550,Rioja,55.33,Rioja Red,4.0,3.0
Bodegas Amaren,Tempranillo Reserva,2010.0,4.4,542,Rioja,26.9,Rioja Red,4.0,3.0
Bodegas Tradicion,Cream Tradicion Vos 20 Years,2009.0,4.4,527,Jerez Cream,57.9,Sherry,4.158426788816932,2.9466119096509242
Tinto Pesquera,Millenium Reserva,2008.0,4.4,527,Ribera del Duero,74.0,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Hacienda Monasterio,Cosecha,2019.0,4.4,523,Ribera del Duero,34.35,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Arzuaga,Gran Reserva Ribera del Duero,2009.0,4.4,516,Ribera del Duero,76.3,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Ausas,Interpretacion,2017.0,4.4,514,Ribera del Duero,45.3,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Vega Sicilia,Valbuena 5o,1995.0,4.4,512,Ribera del Duero,299.0,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Bodegas Mauro,VS,2016.0,4.4,506,Castilla y Leon,56.5,Tempranillo,4.158426788816932,2.9466119096509242
Vina Sastre,Pago de Santa Cruz,2014.0,4.4,499,Ribera del Duero,54.9,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Ordonez,Vatan Tinta de Toro,2017.0,4.4,498,Toro,55.31,Toro Red,4.158426788816932,2.9466119096509242
Cillar de Silos,Dominio del Pidio,2016.0,4.4,495,Ribera del Duero,53.91,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Marques de Riscal,Rioja Gran Reserva,2015.0,4.4,485,Rioja,35.1,Rioja Red,4.158426788816932,2.9466119096509242
Teso La Monja,Victorino,2017.0,4.4,481,Toro,38.5,Toro Red,4.158426788816932,2.9466119096509242
Imperial,Rioja Gran Reserva,2015.0,4.4,471,Rioja,49.97,Rioja Red,4.158426788816932,2.9466119096509242
Carmelo Rodero,Reserva,2016.0,4.4,450,Ribera del Duero,32.9,Ribera Del Duero Red,4.158426788816932,2.9466119096509242
Ramos-Paul,Tinto,2006.0,4.4,443,Malaga,34.0,Red,4.158426788816932,2.9466119096509242
Artadi,Pagos Viejos,2006.0,4.4,442,Vino de Espana,90.5,Tempranillo,4.158426788816932,2.9466119096509242
Anima Negra,An,2018.0,4.4,436,Mallorca,38.3,Red,4.158426788816932,2.9466119096509242
